Sample_ID,Class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101
X2_12304,2,59386,1477146,326670,0,30500,25117,0,11509,21068,1168186,45172,0,395339,460668,163184,89849,67818,40203,270638,0,0,156616,0,147897,473399,143686,650815,0,1472247,186521,99442,42101,0,0,67195,81977,37096,0,0,1798937,1682952,1335030,0,0,31805191,20139,0,0,0,0,0,0,7903413,61136,290661,583454,190863,244605,193787,128645,46554,501657,0,597272,0,357180,92462,0,236414,226912,0,525034,603940,1864571,2484139,1706211,0,30833,0,112823,36590,133425,217254,0,802828,174139,166424,162954,0,14091,0,191661,14990,44888,42196,31186,536174,27901,45852,24600,0
X3_12304,2,63799,1859407,340868,0,38302,10781,17351,12739,19450,5298093,80677,0,317408,278937,133834,137905,42810,51968,438479,0,0,139975,0,137429,515681,130504,339372,0,1277816,123609,69660,35624,0,0,43553,74913,49402,0,0,6693603,1798451,1257696,0,0,28129663,0,0,0,0,0,0,0,6751166,59862,371663,532709,205596,470248,178612,93688,30740,396983,0,747539,0,369130,107819,0,195689,477376,0,985095,560135,2038199,2787644,357977,0,29088,0,70165,21055,127405,403294,0,2161291,36127,320435,49602,0,13209,0,191681,15753,43416,38056,28641,677239,32460,42011,33940,0
X4_12304,2,53885,1149213,604579,0,46468,11168,15184,18290,8127,2848592,55160,0,248125,166511,92279,72810,34452,35905,301790,0,0,84592,0,75747,325587,76114,317504,0,691163,66758,33134,29186,0,0,32792,46984,24458,0,0,2313692,778310,727307,0,0,15786401,0,0,0,0,0,0,0,6795120,33854,171577,341979,146142,204093,110779,64750,17645,196589,0,282440,0,166217,81175,0,145066,154869,0,363735,265183,874626,1778896,337159,0,15747,0,46496,0,66636,157243,0,827806,40784,132545,50459,0,14046,0,192954,7183,24412,33287,18285,440989,32845,27131,31624,0
X5_12304,2,54102,2160929,607358,0,40566,0,0,13330,11628,3328462,44711,0,242869,203315,106766,69957,37177,14730,346597,0,0,98823,0,90703,391158,110958,367586,0,1082414,112268,63149,46923,0,0,42954,51916,19806,0,0,1958802,949224,1044908,0,0,25297736,0,0,0,0,0,0,0,6081901,48670,270745,364455,254070,307804,123524,86147,30614,355388,0,408426,0,325224,77856,0,155910,199766,0,445515,477276,1947052,2669468,729211,0,28775,0,74684,0,131336,184524,0,851522,76941,142659,57947,0,14778,0,192970,14718,46206,34808,26845,645319,20388,32555,50924,0
X1_12339,2,55624,1008088,367789,0,67399,34324,21249,19241,23632,883885,150652,0,210235,580549,128137,65474,76621,45522,133789,0,0,131632,0,100807,410748,153628,313772,0,1719591,222696,108431,0,0,0,69178,35963,33142,0,0,199411,1416864,1417789,0,0,37171354,0,0,0,0,0,0,0,6777864,66765,101198,279497,189044,71208,89120,101904,54593,667335,0,248526,0,418505,122922,0,107819,38113,0,52106,704569,2090967,2309019,487125,0,33408,0,108641,17801,239140,25697,0,159746,41746,49723,24156,0,0,0,193681,13524,57316,17754,29502,775463,29904,36951,40154,0
X2_12339,2,49645,2825794,692769,0,166673,28729,17599,23638,6333,327020,235736,0,143139,966412,105569,57124,57618,50936,144910,0,0,232950,0,92178,346406,118044,321427,0,1129030,155483,70741,28057,0,0,61873,30804,25738,0,0,198082,2096448,867681,0,0,22647326,16024,0,0,0,0,0,0,6364015,52624,284620,775109,141723,100358,291448,67942,48101,386807,0,263174,0,276009,198481,0,289309,55006,0,48712,454645,1407051,1641316,361441,0,21018,0,102342,33864,146699,19289,0,212965,33974,54379,50828,0,0,0,193693,8837,43205,38435,22180,490237,50674,27952,28813,0
X3_12339,2,52529,1174220,361621,0,74299,22636,15279,13047,14452,360043,183332,0,162343,966220,167889,73611,68939,63536,240182,0,0,179341,0,122164,423571,145401,547359,0,1425802,206309,106831,15491,0,0,71322,36702,29240,0,0,305174,2425413,1188096,0,0,33073212,13922,0,0,0,0,0,0,6913318,57651,230037,477053,179880,152539,169029,126272,48180,506970,0,342029,0,350864,191905,0,175034,65152,0,68282,605789,1918407,2314195,830484,0,30197,0,101452,22164,156034,26709,0,244538,76454,76181,28253,0,0,0,193703,10849,41268,21798,27692,476675,28236,43397,16822,0
X4_12339,2,61229,1033013,470956,0,138480,60404,18327,22098,17424,757238,248650,0,161998,1388500,210196,80505,70602,39618,137950,0,0,132294,0,108748,495674,175081,514422,0,1459492,273570,103566,25611,0,0,73201,39417,37272,0,0,233464,1363967,1316415,0,0,31338347,17535,0,0,0,0,0,0,7932031,67954,162867,405960,209339,127360,116560,100586,118295,675597,0,347779,0,385935,254907,0,126739,55953,0,57512,718634,1843429,2309725,575343,0,31429,0,180397,41432,193731,35776,0,208439,50522,54804,35315,0,0,0,193914,11112,55353,24623,31789,609775,30808,34813,61414,0
X5_12339,2,57570,1101825,456977,0,91106,54377,26061,30164,12336,687461,269370,0,208908,1349455,207666,89824,77757,52398,215752,0,0,123042,0,110524,415203,162567,655138,0,1487295,269826,107189,28712,0,0,80737,41646,29053,0,0,368307,1346306,1278312,0,0,33204004,13104,0,0,0,0,0,0,7686911,62391,263598,483137,224485,250921,147211,128594,143536,671949,0,359433,0,361770,250125,0,157388,71578,0,65856,627534,1922761,2322156,877292,0,32846,0,191779,22092,220956,27483,0,297370,76548,66184,77522,0,0,0,196899,13248,67147,23936,37656,692121,24671,40709,72097,0
X1_13008,2,52949,1032750,225296,0,25681,29266,0,11779,39032,1062453,84328,0,227204,353049,83306,42907,47200,104173,135269,0,0,198850,0,128568,416376,125861,197430,0,1402347,161553,83238,26899,0,0,48203,36798,28259,0,0,75989,2327444,1197474,0,0,30167274,11870,0,0,0,0,0,0,5757117,71497,254968,666511,136819,102533,240100,72187,39304,474462,0,197035,0,460231,99553,0,280288,26299,0,56206,661718,2402448,2502513,420238,0,30469,0,76661,14571,156904,62632,0,90247,35717,73041,59294,0,17734,0,197227,11923,42687,37482,22829,547732,78117,51311,29055,0
X2_13008,2,61824,1492046,291587,0,38052,48813,0,14232,213898,2739644,138885,0,183317,582464,110012,52303,47620,109568,162436,0,0,171668,0,114640,407994,139806,241999,0,1464752,212968,73221,33740,0,0,50726,46477,29271,0,0,52819,1631524,1297449,0,0,31918918,16334,0,0,0,0,0,0,7015855,65529,252652,596223,203195,106352,213091,67514,85948,476120,0,241382,0,396945,94410,0,210259,28460,0,64387,627350,1764628,2402752,472439,0,23233,0,121911,24696,123013,75533,0,84009,39637,172121,50580,0,0,0,198909,11409,40272,34741,40432,387209,55741,56214,46903,0
X3_13008,2,57719,1271183,267337,0,25679,45283,0,9144,46249,3357632,106589,0,303652,498936,127272,48898,41060,64458,211209,0,0,160363,0,135486,409706,148529,217863,0,1545916,206869,77455,0,0,0,43097,49197,31589,0,0,50273,1653747,1287956,0,0,34806251,13270,0,0,0,0,0,0,7280301,72940,278940,615341,217602,194109,212912,79506,87278,600358,0,224457,0,531234,111834,0,273823,34480,0,69170,808710,2512807,2801970,492276,0,31871,0,122819,23709,198645,99367,0,139382,44170,110839,48988,0,12845,0,207443,15567,62490,44209,32126,672977,60095,53677,89765,0
X4_13008,2,56351,2321443,583464,0,31007,64957,0,9117,103806,1911265,86482,0,214929,421717,83505,36292,35332,40542,259107,0,0,137612,0,115871,442328,146877,247918,0,1970965,226140,88398,44149,0,0,41528,35127,29143,0,0,34931,1469221,1625656,0,0,41663124,12301,0,0,0,0,0,0,5749417,77060,447516,567653,182969,482557,202773,85008,58696,633427,0,221284,0,536730,105439,0,203156,21967,0,61159,855183,2411314,2849450,669417,0,31978,0,94644,26857,196705,69833,0,155937,60065,116485,55083,0,0,0,209740,15296,59616,32194,27692,692157,46244,43593,33978,0
X5_13008,2,61660,1497264,333408,0,31665,40476,0,11176,48276,828195,70972,0,227282,595429,115157,56314,44810,67107,351575,0,0,132595,0,135574,476323,155719,287099,0,1936438,227543,80435,0,0,0,47175,39836,32964,0,0,45123,1405582,1604637,0,0,40383655,12444,0,0,0,0,0,0,6183468,70429,293782,399334,182021,275481,135046,79844,54144,514155,0,250536,0,489116,98133,0,148088,31939,0,68061,794527,2247350,2385510,682646,0,28291,0,77971,26099,143128,61867,0,112840,58380,205782,45802,0,12361,0,214098,14912,39186,21869,18264,449365,30011,36509,28224,0
X1_13015,2,49529,1305182,439969,0,0,23612,0,15605,527225,3735962,0,0,158064,3748513,122687,61281,45299,21279,66595,0,0,132654,0,83600,376978,96096,380518,0,1197492,142480,75971,16985,0,0,44893,43511,25684,0,0,539512,1040160,1391845,0,0,32987127,14763,0,0,0,0,0,0,6207655,45317,356048,811659,182126,178544,282476,85823,54946,355733,0,165148,0,354529,70687,0,333783,0,0,35149,629991,1753307,2730289,731679,0,24332,0,105713,23629,94849,63549,0,272540,71461,94275,66550,0,12371,0,215906,11117,36463,30806,33193,390541,25745,38796,16386,0
X2_13015,2,56008,1932869,394507,0,0,71083,0,25568,255492,3026706,0,0,173485,9480077,186743,98905,61762,31184,110414,0,0,151693,0,86793,416239,103036,301125,0,1229264,186930,77773,0,0,0,57950,58527,31153,0,0,2029395,1584523,1398994,0,0,31912252,28436,0,0,0,0,0,0,7276319,47278,762281,1264143,185238,502167,412899,80578,105085,389456,0,293230,0,338782,71957,0,284639,0,0,56226,601707,1660659,2406457,615816,0,24525,0,132608,43633,101461,69378,0,749939,58062,118424,58000,0,10948,0,215983,10544,28452,25442,19492,383190,19650,37804,19061,0
X3_13015,2,61194,3338014,243515,0,0,20047,0,19172,345044,3761196,0,0,168315,3703738,155622,83564,47527,48593,64102,0,0,172355,0,97190,532112,140954,373382,0,1435001,220819,93312,25701,0,0,52450,48215,48594,0,0,670089,1585563,1546968,0,0,38723638,37613,0,0,0,0,0,0,7388524,60247,597891,1070530,250609,362773,363618,101909,86777,551219,0,278282,0,463504,81845,0,374669,21926,0,65770,788223,2197447,2937918,2021795,0,31194,0,224402,125566,145807,90781,0,362174,197552,110820,89496,0,13330,0,217202,10521,47977,37841,44972,571680,36803,64744,26095,0
X4_13015,2,56550,3991572,432154,0,0,32954,0,16652,334417,3302030,0,0,139121,4637485,125597,66917,46458,20296,66247,0,0,136954,0,85600,445590,117243,298102,0,1214401,166606,84963,0,0,0,52878,45327,29854,0,0,973846,1326711,1370523,0,0,31919497,13492,0,0,0,0,0,0,6026649,49751,591853,944259,209138,431243,322102,82424,76966,387614,0,241944,0,387934,76047,0,300294,0,0,51460,667276,1910526,2482946,835383,0,26568,0,154991,46359,108160,71892,0,377427,82785,167421,66067,0,12464,0,217981,5478,33682,33697,39218,416165,28855,55089,20351,28550
X5_13015,2,50647,1309527,494860,0,0,34880,0,23102,416359,3178792,0,0,175501,9948945,137410,57691,60564,0,104719,0,0,132255,0,86079,409504,104308,328493,0,1273085,175789,81943,25356,0,0,65869,48229,29378,0,0,1189758,1136593,1553966,0,0,35940408,0,0,0,0,0,0,0,6496807,47243,520322,820956,212413,433531,280084,98081,68451,449509,0,255535,0,363590,69607,0,229943,0,0,44369,676818,1990672,3203775,434471,0,30128,0,132286,18558,127087,74115,0,308661,41788,137304,55706,0,15718,0,222381,12054,33341,25442,21756,498607,18158,34556,27804,12762
X1_13025,2,56961,1204020,340834,0,0,23046,0,20260,299400,1488035,0,0,323695,1334999,55714,55301,36866,0,25057,0,0,109617,0,73477,338100,85646,123503,0,1329502,157402,56771,28948,0,0,49894,55956,22577,0,0,168917,1758637,1478685,0,0,34414650,0,0,0,0,0,0,0,7569742,45875,397020,813694,235435,254564,253763,69927,69414,460386,0,136742,0,389955,76798,0,233833,0,0,34284,574037,2042317,2772643,600554,0,26418,0,104763,15096,130515,44462,0,157885,59789,566507,38361,0,16430,0,223190,10892,36368,25741,15499,469252,23687,33773,21176,0
X2_13025,2,55457,1266941,412894,0,0,21564,0,23120,173075,1512021,0,0,252457,2024106,68133,60751,31341,0,46278,0,0,145781,0,74637,322781,90752,144799,0,1331565,164306,65830,20033,0,0,39591,51462,21916,0,0,194087,1427760,1217811,0,0,31737452,0,0,0,0,0,0,0,6870951,41900,501650,918662,215287,283060,288999,67598,64202,374602,0,163204,0,295192,90022,0,249008,0,0,38378,456153,1328922,2218056,679262,0,20107,0,108671,34795,115715,50920,0,184264,67581,805243,42134,0,17288,0,224461,8714,33081,30875,16235,337389,23031,47465,22703,17833
X3_13025,2,57855,1420958,364584,0,0,20455,0,17220,243139,1771144,0,0,316072,1184211,82908,78366,39670,0,62711,0,0,145362,0,69886,318725,79705,139136,0,991734,153821,45776,23286,0,0,47206,55328,17210,0,0,159402,1342136,1015902,0,0,26102563,0,0,0,0,0,0,0,6432924,35209,495968,733938,158347,296583,249616,46599,59251,286164,0,141952,0,225004,60029,0,187515,0,0,31557,326346,1035867,1742425,296312,0,13892,0,79539,0,64833,33967,0,121643,27434,452250,23674,0,23816,0,225797,6965,17676,21180,12010,245485,13755,26838,13392,0
X4_13025,2,49195,986057,169165,0,0,17688,0,23865,282418,2143862,0,0,231320,226453,55106,73348,37573,0,29006,0,0,127697,0,92352,304106,92486,128000,0,1114191,149771,49469,26403,0,0,44208,59916,17252,0,0,61508,1249383,1099145,0,0,26584795,0,0,0,0,0,0,0,7277068,39430,574693,1027606,184182,465160,298086,56002,70732,297373,0,169127,0,226108,53494,0,269874,0,0,39532,368716,994062,1710516,257445,0,13646,0,113546,12595,68911,60215,0,121402,27259,819530,27366,0,10174,0,226755,5668,20396,25290,16448,287951,18209,31278,15457,0
X5_13025,2,47338,957192,208556,0,0,19126,0,13511,588357,2156158,0,0,244010,283745,60153,51307,41325,0,21124,0,0,106409,0,69525,258583,78122,173009,0,1015164,120138,47060,26094,0,0,49285,55089,18379,0,0,70104,1076678,988564,0,0,25510018,0,0,0,0,0,0,0,7668308,35810,356510,666848,157740,248348,235113,56531,47997,303207,0,118212,0,223535,50811,0,225895,0,0,29928,354991,1016226,1580214,1341315,0,16002,0,90820,0,76791,45590,0,170473,142710,939167,69622,0,18394,0,228456,6220,24024,25079,15734,316375,18228,37798,17246,0
X1_13029,2,68344,1123310,266714,0,0,25946,0,12282,513505,5006504,0,0,220829,893210,67796,65248,40889,18779,37968,0,0,177178,0,107302,707504,132938,180525,0,1974705,224747,120205,30413,0,0,53016,65205,42343,0,0,74931,1278254,2296004,0,0,51738198,0,0,0,0,0,0,0,6990297,76133,397889,861450,391306,150346,298357,115339,66062,680143,0,162480,0,774994,93154,0,279274,0,0,47864,1096814,3859106,5161475,602292,0,46436,0,112248,17246,176662,50182,0,118847,57523,429450,68180,0,0,0,229307,24506,59794,31908,37392,608242,19320,52348,20615,0
X2_13029,2,64002,1642473,252452,0,0,37972,0,13090,133734,2158752,0,0,189988,1541171,100901,59193,43215,36428,57492,0,0,196404,0,117522,602595,143143,211535,0,2090197,214179,108151,23481,0,0,57252,47086,36543,0,0,56962,1395483,2160736,0,0,57144967,0,0,0,0,0,0,0,9196335,86404,395112,806694,345582,158613,274386,111038,62696,848631,0,162078,0,931116,103491,0,243855,0,0,41287,1341713,4995238,5018988,1171992,0,43250,0,106518,25468,209321,35813,0,92216,108085,155342,80313,0,0,0,232787,31159,79631,30654,37975,691555,16452,49066,26888,0
X3_13029,2,57990,1395293,501258,0,0,38178,0,14213,265157,5056326,0,0,126212,1137934,81202,65600,39958,23769,45545,0,0,156258,0,87377,549469,132357,170270,0,1540964,199499,83894,22365,0,0,46463,44129,26295,0,0,83599,1220737,1592801,0,0,42327069,0,0,0,0,0,0,0,7474398,61518,441604,829956,221365,196052,270859,75544,67818,514453,0,207246,0,555511,77108,0,209385,0,0,47210,803728,2347929,3271780,538759,0,25400,0,98760,20858,134131,51968,0,90569,52299,356748,46856,0,0,0,233186,12418,40319,23761,24564,461064,13582,33875,18545,202358
X4_13029,2,63691,963039,318730,0,0,29262,0,16776,447100,4366217,0,0,194211,389501,60407,65876,43642,11638,32199,0,0,137630,0,101653,608817,132107,208196,0,1737368,197984,83470,21019,0,0,53649,57014,35912,0,0,68136,1118031,1891777,0,0,44880140,0,0,0,0,0,0,0,7743917,67780,485033,865722,258893,290025,287879,88109,65955,538557,0,216475,0,586965,86591,0,247037,0,0,59099,865806,2611584,3558507,750034,0,28636,0,145851,11907,127702,69857,0,113076,75140,1477053,53710,0,0,0,234641,13394,43560,34268,31488,428952,13384,52700,12844,419669
X5_13029,2,63945,986462,210327,0,0,41558,0,22422,289498,3405899,0,0,176036,905881,68371,52318,37719,16587,48529,0,0,162749,0,81224,458426,110307,169538,0,1781178,187426,97098,11933,0,0,46195,43567,29473,0,0,53775,1313239,1763885,0,0,46737108,0,0,0,0,0,0,0,6842382,65509,442181,786313,234119,245540,245083,90892,53505,592650,0,145052,0,659170,101622,0,209759,0,0,35224,1021554,3131929,4029404,856392,0,32535,0,97662,17933,150356,33749,0,78966,83543,163168,50965,0,0,0,235434,18344,51685,27267,28404,521510,15332,45262,21371,30232
X1_13036,2,66446,3153472,465022,0,0,39821,0,42171,265145,2714395,0,0,227565,97196,52089,44338,36315,19606,19082,0,0,113601,0,110992,480556,118404,169601,0,1839445,208087,78873,23527,0,0,41098,41607,30809,0,0,25283,687782,2122560,0,0,46258339,23409,0,0,0,0,0,0,6644036,65934,241536,697400,289727,165542,172673,93987,42871,521324,0,102941,0,564558,79397,0,186528,0,0,32997,858151,2665236,2856318,508004,0,30794,0,69194,55037,138568,62526,0,70883,44928,94689,52241,0,15529,0,236027,13962,38116,26959,36252,439713,23987,50937,18848,0
X2_13036,2,59256,1494251,232206,0,0,11145,0,29777,182366,3472724,0,0,192740,118989,57915,50338,48695,12882,28023,0,0,128707,0,146604,534945,140930,193574,0,1828173,220870,77328,20387,0,0,53291,41433,36028,0,0,27026,773159,1823887,0,0,41859125,0,0,0,0,0,0,0,7637917,68167,261226,779449,263905,184116,191193,92257,41154,521652,0,119673,0,580889,80365,0,220620,0,0,37944,872450,2680372,2396710,514773,0,26090,0,70482,20300,129441,69541,0,76591,47303,672735,56224,0,16710,0,236672,14430,42342,33428,40696,447852,31509,59112,21229,0
X3_13036,2,69149,4080382,213253,0,0,26453,0,44288,243007,3412449,0,0,269799,122550,61994,55298,44528,20213,30439,0,0,133245,0,119924,459289,113531,188766,0,1796529,193148,70454,21916,0,0,51410,44748,34894,0,0,7229,785541,2065101,0,0,42502839,18186,0,0,0,0,0,0,6937978,62232,419505,776127,238990,418143,204416,86868,41179,420286,0,110342,0,495893,81745,0,216049,0,0,35802,679693,2280410,2429462,410720,0,26079,0,81528,42655,100087,64420,0,78343,39022,103154,75557,0,17259,0,239309,14164,38000,27462,43373,352989,33492,63448,17521,0
X4_13036,2,52413,3048135,376143,0,0,16592,0,36449,287012,2398421,0,0,208098,112269,53930,67176,40213,0,20568,0,0,90716,0,86496,413309,105066,144048,0,1430111,160973,62207,25610,0,0,40802,35259,27303,0,0,5601,515131,1486157,0,0,32755040,0,0,0,0,0,0,0,6223964,55159,336479,591162,200375,379319,140994,70778,34302,415869,0,90373,0,425881,68084,0,160514,0,0,25298,620601,1927725,1625679,902240,0,21090,0,64425,12451,108909,52375,0,62474,90521,674922,99974,0,12245,0,240420,10885,34706,24983,28372,402211,20130,50166,20060,0
X5_13036,2,58377,1928434,189342,0,0,21524,0,17325,176033,1228356,0,0,184187,87389,50694,69162,49849,17045,25809,0,0,98373,0,136377,464596,131058,142317,0,1809751,187631,67315,0,0,0,46391,44986,30627,0,0,10176,576532,2043574,0,0,43197824,0,0,0,0,0,0,0,7735098,61686,378737,642278,241911,448829,167012,76642,42765,509523,0,86898,0,550952,64364,0,189976,0,0,27850,822217,2462481,2771102,285757,0,28029,0,63761,15707,135488,51083,0,65796,27626,157293,53874,0,19519,0,244758,16169,45640,22781,31874,495176,26841,56448,20716,0
X1_13042,2,78100,1569096,258037,0,0,0,0,16593,234684,1429766,0,0,157447,117767,36825,29546,40963,0,14703,0,0,84242,0,47954,244649,82733,92420,0,1254646,143463,49884,15354,0,0,47109,26531,12346,0,0,9273,492575,1121263,0,0,27866759,0,0,0,0,0,0,0,6147115,39996,137440,445759,173071,41844,126627,48665,75341,373549,0,56492,0,275923,42067,0,134201,0,0,16521,413011,1253737,1063216,418925,0,17483,0,68784,0,110532,21355,0,31511,37734,81085,27698,0,19950,0,247374,8506,28200,14349,13317,326192,0,16880,13403,0
X2_13042,2,132483,1749169,319236,0,0,0,0,10703,262170,1707131,0,0,177814,93349,35208,24640,40333,15393,17674,0,0,93695,0,51528,285055,92548,105430,0,1324565,155434,62781,19984,0,0,49344,29897,18522,0,0,8308,555174,1278935,0,0,32239071,14732,0,0,0,0,0,0,5492887,40881,193126,538378,161853,49765,205718,49071,146767,391004,0,94394,0,299216,41581,0,193398,0,0,40708,495024,1396321,1655416,546316,0,21930,0,133040,15244,107197,40078,0,52194,53665,72446,37344,0,12993,0,249115,8716,30043,23370,29158,352714,0,40099,14309,0
X3_13042,2,90333,2204162,143776,0,0,0,0,8698,218684,1402763,0,0,305591,86472,43945,33589,41097,18098,17811,0,0,95155,0,59293,377172,91297,112332,0,1700547,168230,70816,17823,0,0,49762,55150,22589,0,0,12919,477224,1784369,0,0,43255528,19094,0,0,0,0,0,0,6797741,57855,178775,448421,306133,88343,160196,87978,95895,609449,0,78816,0,518782,40346,0,180789,0,0,36572,733013,2949422,2949602,770637,0,34553,0,107099,21336,171279,32206,0,53989,73670,63836,47263,0,20426,0,253084,21170,58938,23108,23027,623802,21409,39116,25100,0
