Sample ID,Class,405,435,450,470,505,525,570,590,630,645,660,700,850,870,890,910,940,970,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18
A5_13253,1,6.7305,9.310512,11.8429,15.68044,19.4301,18.21478,14.22912,30.12768,54.46873,59.56057,62.60373,72.35015,61.73351,59.77002,57.05309,51.10216,49.76235,43.61805,1.218943,1.772314,2.265773,2.978733,3.553786,3.407679,2.815766,4.271214,4.970954,4.802281,4.769796,4.625693,4.643991,4.675515,4.731899,4.487357,4.576779,4.567267
A1_13260,1,6.819221,9.715264,12.41035,16.44028,20.279,19.14754,15.25124,30.79526,53.43706,58.58115,61.786,72.58082,63.09906,61.12342,58.53944,52.65081,51.4397,45.66413,1.222004,1.854232,2.368672,3.068851,3.608814,3.477164,2.944468,4.346573,5.121438,5.043178,5.039511,4.871047,4.998012,5.04283,5.109214,4.800083,4.85114,4.74494
A2_13260,1,6.82856,9.667001,12.39936,16.53736,20.37495,19.13851,14.99622,30.40093,54.13223,59.67159,62.81424,72.79455,63.06107,61.07417,58.4622,52.59835,51.36307,45.47768,1.086648,1.707243,2.219425,2.925277,3.444619,3.310855,2.762185,4.041276,4.603595,4.51314,4.502099,4.216507,4.329762,4.389192,4.436045,4.171917,4.235458,4.160675
A3_13260,1,6.98024,9.888698,12.6592,16.80557,20.70204,19.47181,15.26648,31.10165,55.24237,60.34289,63.35957,72.81722,63.26261,61.32757,58.78951,52.92298,51.68981,45.73788,1.198164,1.789654,2.297494,2.975127,3.484361,3.340249,2.79162,4.069035,4.729863,4.678017,4.694264,4.564014,4.757829,4.801097,4.83641,4.534622,4.574338,4.467275
A4_13260,1,6.927115,9.76451,12.49798,16.58638,20.44301,19.26346,15.14376,30.8965,54.78887,59.91027,62.96343,72.77606,63.25989,61.33181,58.78698,52.93865,51.72712,45.88259,1.077017,1.695728,2.193255,2.835163,3.288798,3.166894,2.66756,3.782083,4.226936,4.175395,4.193358,4.153569,4.290472,4.340529,4.363441,4.07197,4.115215,4.040053
A5_13260,1,6.409526,8.810329,11.15766,14.75145,18.18079,17.05158,13.22168,28.06624,51.38876,56.56135,59.6461,69.92356,59.84603,57.89837,55.44877,50.15459,48.94771,43.33224,1.02923,1.682407,2.216906,2.92738,3.460586,3.306552,2.706731,4.087116,4.780497,4.685962,4.657355,4.365568,4.517668,4.569074,4.624696,4.379273,4.438102,4.381553
A1_13267,1,6.392946,8.85919,11.33807,15.14461,18.85086,17.65451,13.63318,28.82519,53.19335,58.42581,61.3529,70.71577,61.01479,59.14877,56.65673,51.00675,49.64624,43.33512,1.034923,1.505145,1.96666,2.652102,3.227092,3.074091,2.472936,3.977687,4.873358,4.805722,4.82888,4.810297,4.785831,4.779223,4.83512,4.536916,4.587762,4.42786
A2_13267,1,6.682505,9.238297,11.81214,15.74814,19.62039,18.37193,14.18063,29.97826,55.11041,60.28821,63.10584,71.75662,62.13596,60.29291,57.8406,52.19517,50.88783,44.66616,0.9789572,1.404834,1.83468,2.474613,3.018019,2.879281,2.303672,3.732337,4.692931,4.691039,4.746881,4.898205,4.777464,4.760253,4.787286,4.459352,4.512702,4.34868
A3_13267,1,6.376479,8.52095,10.80521,14.36231,17.97114,16.76241,12.65403,27.91184,55.75109,61.28561,63.90226,70.90986,60.40406,58.54699,56.12347,50.79743,49.55523,43.58524,1.20833,1.744724,2.266485,3.009558,3.622018,3.44319,2.719145,4.365423,5.293571,5.176534,5.18506,5.066236,5.119431,5.115681,5.188515,4.878848,4.938825,4.796222
A4_13267,1,6.407445,8.78019,11.2164,14.98747,18.7698,17.55541,13.39847,29.12071,55.21717,60.46089,63.24172,71.48985,61.41157,59.5802,57.10594,51.6318,50.41542,44.4758,1.162214,1.710294,2.243352,3.03748,3.748615,3.562729,2.81313,4.718339,5.831787,5.734201,5.753069,5.632247,5.620566,5.630133,5.696065,5.350417,5.421425,5.253896
A5_13267,1,6.532075,8.980327,11.47918,15.31376,19.10548,17.86522,13.63519,29.32446,55.52133,60.86113,63.64791,71.79906,61.51951,59.6666,57.18047,51.5825,50.33234,44.29148,1.165898,1.674745,2.181271,2.926105,3.557301,3.388812,2.706325,4.362016,5.298896,5.21277,5.244675,5.198158,5.177934,5.174789,5.225394,4.905391,4.968737,4.822577
A1_13274,1,6.968427,10.06853,12.94089,17.13243,21.07544,19.95037,15.85016,31.14013,53.54455,58.33823,61.17029,71.21596,63.57841,61.76091,59.19139,53.41048,52.22749,46.28704,1.309983,2.088873,2.710594,3.469019,4.042047,3.916147,3.298223,4.773856,5.743925,5.767918,5.818368,5.675655,5.464039,5.450333,5.4656,5.093766,5.143357,4.989531
A2_13274,1,6.823472,9.887699,12.73257,16.8875,20.76037,19.60396,15.55114,30.70868,52.91283,57.86343,60.81018,71.14162,62.95076,61.08512,58.50474,52.71675,51.50313,45.39088,1.239883,2.025209,2.647126,3.41039,4.009706,3.871472,3.257833,4.718212,5.371865,5.243763,5.213701,4.873546,4.806742,4.824377,4.891443,4.650384,4.735082,4.72286
A3_13274,1,7.247688,10.40871,13.38214,17.68765,21.72095,20.51979,16.30993,31.80823,54.77201,59.66718,62.49511,72.12251,64.23936,62.42941,59.82025,53.84921,52.65452,46.57426,1.303665,2.089388,2.708188,3.439977,3.977752,3.850873,3.283012,4.562773,4.970633,4.85703,4.833136,4.549749,4.486289,4.504661,4.566854,4.333758,4.410199,4.409007
A4_13274,1,6.923934,9.893473,12.68148,16.78298,20.61919,19.44042,15.38484,30.31759,53.17002,58.15739,61.09269,71.29852,62.97746,61.11238,58.48522,52.66385,51.46438,45.49789,1.331765,2.162556,2.834059,3.67172,4.349445,4.190144,3.500276,5.182019,6.194403,6.111971,6.095223,5.662012,5.331593,5.334235,5.372097,5.039987,5.114476,5.053908
A5_13274,1,6.848556,9.771725,12.5341,16.62422,20.42845,19.21104,15.12763,29.94249,52.67843,57.63002,60.47156,70.49039,62.75253,60.91186,58.27188,52.39342,51.19923,45.23811,1.375571,2.19631,2.837754,3.60778,4.198638,4.054278,3.403755,4.98112,5.901479,5.845074,5.858042,5.568186,5.176869,5.173154,5.193057,4.844531,4.908963,4.829929
A1_13283,1,6.682266,9.79995,12.6191,16.65043,20.28991,19.15428,15.41438,30.05375,51.52143,56.35006,59.53401,71.24963,61.75442,59.79295,57.18749,51.27593,49.93124,43.77766,1.39913,2.442285,3.255544,4.234597,4.958365,4.77609,4.04848,5.712324,6.503889,6.330728,6.264264,5.887627,5.903065,5.933435,6.011601,5.678703,5.750083,5.701746
A2_13283,1,6.261888,8.192904,10.25214,13.4619,16.76448,15.7454,12.13804,25.96493,50.99658,56.20961,59.07604,68.17076,58.15801,56.15298,53.6195,48.33618,47.12336,41.60842,1.403178,2.211972,2.929441,3.851233,4.591828,4.405811,3.598561,5.433517,6.616742,6.513077,6.482355,5.95203,5.914231,5.916808,5.99345,5.658156,5.729101,5.642659
A3_13283,1,6.280957,9.231071,11.90739,15.78428,19.54004,18.50106,14.80189,29.94601,52.76272,57.74578,61.00589,72.5534,62.74006,60.76246,58.18391,52.4524,51.32852,45.93526,1.551315,2.720393,3.622154,4.76097,5.70731,5.506693,4.624917,6.957049,8.387957,8.22275,8.187361,7.717423,7.70295,7.734951,7.858437,7.430058,7.519241,7.419698
A4_13283,1,6.540095,9.472108,12.2136,16.20179,19.96539,18.82869,14.86334,30.10083,53.76143,58.76024,61.86048,72.37686,62.24803,60.27057,57.68025,51.88865,50.66704,44.92811,1.524718,2.575696,3.420973,4.466017,5.272566,5.06584,4.234642,6.131523,7.049232,6.855407,6.811821,6.477372,6.434785,6.448625,6.534613,6.166044,6.247652,6.174885
A5_13283,1,6.600981,9.624598,12.4316,16.51663,20.50409,19.34343,15.30671,30.70526,54.88757,59.85532,62.69246,71.69223,62.7302,60.90459,58.43541,52.68083,51.42702,45.60815,1.423206,2.404487,3.203551,4.19115,4.980257,4.802395,4.038118,5.840897,6.721257,6.571942,6.572564,6.37707,6.318715,6.336884,6.408402,6.017866,6.091315,5.9777
A1_13288,1,6.593075,9.082897,11.59214,15.40485,19.06196,17.91298,14.11762,29.57058,52.78355,57.80689,61.09569,72.40772,61.95523,60.00676,57.44231,51.79746,50.67485,45.3326,1.03412,1.516698,1.98505,2.642802,3.177336,3.050819,2.5285,3.79166,4.432236,4.346651,4.329678,4.242452,4.303283,4.336158,4.404652,4.162202,4.218149,4.185127
A2_13288,1,6.470506,8.949497,11.42909,15.2107,18.85433,17.71183,13.90145,29.49383,52.91779,57.96927,61.25687,72.39109,61.85999,59.88556,57.33006,51.72441,50.60124,45.27259,1.040472,1.574646,2.094216,2.828115,3.439756,3.296905,2.710319,4.198815,4.902812,4.779134,4.739705,4.489261,4.617818,4.667903,4.763513,4.545539,4.61305,4.592998
A3_13288,1,6.395961,8.862459,11.27811,14.96644,18.54646,17.44916,13.75884,29.10444,52.06056,57.07834,60.36652,71.70748,61.29105,59.34705,56.8115,51.25583,50.12964,44.82907,1.204764,1.740757,2.26985,3.041884,3.707977,3.540309,2.877666,4.648964,5.926648,5.905265,5.932167,5.884491,5.688012,5.687613,5.733698,5.345576,5.386019,5.213714
A4_13288,1,6.374376,8.821815,11.25721,14.98136,18.58322,17.46704,13.70082,29.26657,52.61536,57.69385,61.01304,72.28352,61.76139,59.79079,57.23753,51.6005,50.45657,45.04064,1.068188,1.60705,2.130893,2.86343,3.465638,3.320636,2.721577,4.212842,4.959328,4.864852,4.861388,4.781046,4.725009,4.748429,4.809674,4.543018,4.594166,4.547576
A5_13288,1,6.476525,8.900995,11.34384,15.07079,18.64707,17.5186,13.7193,29.08906,52.37301,57.43031,60.7219,71.90353,61.32833,59.35815,56.80087,51.16945,50.02208,44.63016,1.073742,1.595327,2.1136,2.843589,3.45165,3.301626,2.697941,4.163859,4.870424,4.744412,4.709218,4.476267,4.563296,4.58772,4.658856,4.40461,4.457116,4.415282
A1_13295,1,7.027017,10.17217,13.16992,17.5907,21.96373,20.61102,15.42952,32.18033,58.29316,63.40086,65.48804,72.98804,64.94062,63.33432,60.36698,54.55531,53.64933,47.2304,1.169401,1.957612,2.607971,3.420498,4.051919,3.901449,3.197989,4.4555,5.048196,5.064133,5.089762,5.249443,4.995959,5.018595,5.021654,4.709539,4.793323,4.704712
A1_13295-colour,1,7.027017,10.17217,13.16992,17.5907,21.96373,20.61102,15.42952,32.18033,58.29316,63.40086,65.48804,72.98804,64.94062,63.33432,60.36698,54.55531,53.64933,47.2304,1.169401,1.957612,2.607971,3.420498,4.051919,3.901449,3.197989,4.4555,5.048196,5.064133,5.089762,5.249443,4.995959,5.018595,5.021654,4.709539,4.793323,4.704712
A2_13295,1,7.044623,10.15517,13.12558,17.50192,21.81045,20.46964,15.32238,31.90358,57.90876,63.03866,65.13883,72.73269,64.62746,63.01509,60.02062,54.17006,53.24967,46.84456,1.258271,2.047261,2.718967,3.556857,4.198064,4.041121,3.318306,4.538619,4.882944,4.803374,4.798801,4.836152,4.700457,4.754443,4.791998,4.528554,4.633964,4.609155
A3_13295,1,6.907092,9.911794,12.79167,17.06596,21.29618,19.9664,14.91759,31.34171,57.4933,62.66223,64.78532,72.48071,64.26517,62.62848,59.6104,53.71105,52.81443,46.35244,1.25524,2.061385,2.732977,3.585248,4.255548,4.091609,3.315984,4.761001,5.421268,5.36721,5.351722,5.345002,5.20792,5.267763,5.307889,5.015056,5.094342,5.017914
A4_13295,1,6.832585,9.921413,12.82966,17.13666,21.41747,20.10177,15.03835,31.45388,57.40592,62.50106,64.60367,72.20881,64.24464,62.58791,59.64602,53.83675,52.88106,46.43485,1.268938,2.087924,2.76853,3.635083,4.33225,4.160525,3.368886,4.918278,5.812919,5.830609,5.851484,5.943285,5.695778,5.719983,5.709779,5.322173,5.406304,5.248995
A5_13295,1,6.771714,9.817103,12.71636,17.01799,21.31623,19.99653,14.93525,31.16123,57.27098,62.41824,64.49567,72.06206,64.07589,62.44728,59.50167,53.61086,52.62262,46.06474,1.29502,2.117539,2.797489,3.670847,4.373542,4.196064,3.384666,4.961032,5.856501,5.849745,5.864078,5.910429,5.64872,5.674153,5.678854,5.318612,5.397645,5.247919
A1_13303,1,6.550357,8.838037,11.21595,14.82499,18.26623,17.13478,13.33039,27.34454,51.28123,56.51205,59.56185,70.10472,59.66532,57.61995,55.02946,49.441,48.1824,42.3922,1.114217,1.887101,2.552491,3.368242,3.945449,3.793438,3.153652,4.45018,4.92514,4.772552,4.739833,4.50522,4.511654,4.529197,4.59906,4.361819,4.440794,4.436782
A2_13303,1,6.543425,8.950715,11.3961,15.05847,18.54629,17.41941,13.58195,27.75518,51.70232,56.89689,59.92154,70.2897,59.90583,57.86961,55.29324,49.74297,48.50079,42.74578,1.23143,2.060303,2.769622,3.64102,4.267864,4.111297,3.432683,4.840249,5.377889,5.212268,5.15913,4.737018,4.84844,4.841643,4.973281,4.736519,4.821888,4.842624
A3_13303,1,6.492501,8.797591,11.17544,14.7735,18.19374,17.06859,13.24,27.22503,51.37577,56.63138,59.65373,69.95009,59.3905,57.35579,54.78175,49.24199,47.99187,42.22737,1.222423,2.052672,2.767886,3.651552,4.288029,4.119145,3.412809,4.830429,5.293486,5.107891,5.055244,4.729133,4.774311,4.802452,4.894405,4.664515,4.756313,4.778337
A4_13303,1,6.41151,8.6491,10.98905,14.53484,17.91563,16.79666,13.0834,26.84841,50.64826,55.89798,58.93017,69.6672,59.12516,57.08456,54.45375,48.88489,47.61299,41.86357,1.184646,1.986371,2.685917,3.557129,4.196646,4.034843,3.350219,4.773427,5.205693,5.007556,4.948761,4.606254,4.675555,4.723313,4.823068,4.591509,4.68211,4.705936
A5_13303,1,6.373214,8.648733,11.00351,14.58117,17.99932,16.88566,13.13309,26.93491,50.82087,56.04359,59.05939,69.66491,59.5629,57.55099,54.96428,49.38235,48.10761,42.30072,1.289393,2.090058,2.805948,3.707091,4.370234,4.190461,3.461765,5.021479,5.687265,5.520601,5.477102,5.099028,5.082235,5.107214,5.192225,4.918253,4.995057,4.972919
A1_13323,1,6.660491,9.101237,11.66241,15.54816,19.4701,18.31948,14.17395,29.65931,56.11367,61.27053,64.0685,72.83779,62.9014,61.04987,58.6199,53.17593,52.1002,46.71738,1.087017,1.745141,2.308071,3.016465,3.565632,3.439907,2.891422,4.001754,4.258533,4.137802,4.13295,4.019827,4.10352,4.151745,4.242728,4.044852,4.116485,4.124326
A2_13323,1,6.775309,9.327909,11.97971,15.98477,20.03759,18.85577,14.61326,30.53717,57.09604,62.15917,64.91679,73.3642,63.51915,61.69898,59.31086,53.93531,52.93328,47.69331,1.071897,1.722451,2.289192,2.99982,3.558837,3.436769,2.893017,4.064148,4.501961,4.415102,4.429747,4.384845,4.359784,4.388163,4.46484,4.191099,4.265048,4.25043
A2_13323_coloured,1,6.775309,9.327909,11.97971,15.98477,20.03759,18.85577,14.61326,30.53717,57.09604,62.15917,64.91679,73.3642,63.51915,61.69898,59.31086,53.93531,52.93328,47.69331,1.071897,1.722451,2.289192,2.99982,3.558837,3.436769,2.893017,4.064148,4.501961,4.415102,4.429747,4.384845,4.359784,4.388163,4.46484,4.191099,4.265048,4.25043
A3_13323,1,6.662968,9.115236,11.67467,15.56213,19.48535,18.34137,14.16174,29.83361,56.26536,61.41788,64.2444,72.96081,63.01545,61.16194,58.74299,53.33705,52.29409,46.96033,1.076862,1.744095,2.321302,3.048789,3.617863,3.47943,2.903206,4.103634,4.465461,4.344181,4.328007,4.141025,4.306123,4.337575,4.422505,4.212708,4.282701,4.290177
A4_13323,1,6.699577,9.207439,11.76846,15.66942,19.64233,18.50094,14.36273,29.91436,56.02048,61.07973,63.86085,72.6422,62.81895,60.9826,58.58945,53.23176,52.19161,46.91626,1.097684,1.701327,2.236341,2.910558,3.453356,3.331751,2.805359,3.98005,4.724019,4.741719,4.794967,4.885286,4.667662,4.682182,4.708486,4.356166,4.409419,4.325241
A5_13323,1,6.802813,9.472789,12.17034,16.22182,20.30097,19.13569,14.91599,30.92134,57.10493,62.14564,64.88246,73.25457,63.78498,61.98346,59.63242,54.30301,53.33224,48.16069,1.131396,1.767749,2.32496,3.035349,3.623479,3.498195,2.953352,4.213144,4.791792,4.738132,4.771259,4.773797,4.746089,4.771368,4.83012,4.536256,4.601847,4.573952
A1_13330,1,7.230488,10.75901,13.97347,18.55333,22.8045,21.56825,17.1747,33.44488,56.19347,61.15185,64.11788,73.85793,65.66104,63.91391,61.49896,55.58742,54.49289,48.61467,1.264817,2.158522,2.830046,3.587526,4.122967,4.00209,3.474132,4.492965,4.767622,4.569386,4.50898,4.299667,4.413467,4.431837,4.510401,4.275118,4.371992,4.372518
A2_13330,1,7.260461,10.93073,14.18845,18.76942,23.04268,21.83817,17.49901,33.72212,56.07311,60.958,63.90908,73.83011,65.7983,64.07886,61.66225,55.75172,54.66253,48.89151,1.401925,2.410586,3.165238,4.044419,4.715256,4.576596,3.964239,5.307391,5.716884,5.522367,5.458028,5.074441,5.268684,5.303454,5.408554,5.160244,5.262806,5.273872
A3_13330,1,7.277339,10.88987,14.15097,18.78421,23.07764,21.8404,17.4372,33.69704,56.26681,61.1302,64.06741,73.76783,65.63981,63.91354,61.5058,55.60372,54.5224,48.71017,1.201192,2.111041,2.776235,3.539468,4.076727,3.955309,3.438113,4.540484,4.857208,4.711429,4.690533,4.508214,4.67135,4.693877,4.781003,4.534522,4.624688,4.627883
A4_13330,1,7.285226,11.00589,14.29798,18.92883,23.23756,22.03838,17.6446,33.88835,56.35438,61.247,64.18872,73.95338,65.88792,64.19458,61.8201,55.9519,54.89592,49.16091,1.342113,2.31527,3.046366,3.903193,4.530268,4.39106,3.798338,5.071447,5.420968,5.243604,5.215944,4.987747,5.125237,5.137963,5.240099,4.978361,5.071944,5.050277
A5_13330,1,7.164747,10.78718,14.0398,18.65868,22.98012,21.76333,17.35457,33.62569,56.15573,61.08787,64.04196,73.84205,65.76334,64.0609,61.64495,55.71687,54.61704,48.78263,1.359433,2.3221,3.033267,3.855328,4.457036,4.320567,3.727634,5.005551,5.39846,5.219722,5.160789,4.807557,4.997012,5.030223,5.146234,4.917313,5.018668,5.026405
X1_138,2,7.25202,10.79105,14.21664,19.17134,23.36101,22.0926,19.30759,32.17768,50.91449,55.01283,57.83547,66.81898,64.0735,62.36612,60.29007,54.18103,52.52389,46.37377,1.854278,3.081066,4.004874,5.114276,5.989927,5.789713,5.180763,7.193218,8.128466,7.948114,7.985275,7.32604,6.631733,6.679136,6.707455,6.407171,6.460123,6.572423
X2_138,2,7.898549,12.06887,15.87475,21.16689,25.92491,24.62599,21.64827,36.41508,56.96185,61.16807,64.18755,72.05977,66.73196,65.02124,62.99593,56.80527,55.20523,49.19266,1.865468,3.232267,4.209444,5.356777,6.258103,6.060771,5.450128,7.325664,7.9806,7.791366,7.902586,7.325509,6.832811,6.880191,6.909263,6.580472,6.631949,6.720363
X3_138,2,7.532907,11.40386,14.98339,20.11909,24.54912,23.27974,20.44562,33.72552,52.92746,56.99113,59.86177,68.3797,65.43045,63.7468,61.67474,55.48322,53.89296,47.92891,1.896765,3.189807,4.14672,5.260388,6.152369,5.959073,5.360644,7.268604,8.122553,7.929732,8.02414,7.259165,6.60641,6.656817,6.687348,6.383641,6.448586,6.588986
X4_138,2,7.325233,11.16664,14.6889,19.72226,24.28442,23.04138,20.08636,34.55624,55.66873,59.99653,62.95237,70.62929,65.3306,63.6478,61.63747,55.58303,53.95597,47.8272,1.935238,3.322865,4.358713,5.604893,6.627868,6.391785,5.676524,7.812715,8.662367,8.442356,8.538071,7.86961,7.460944,7.531229,7.573606,7.242847,7.294316,7.372749
X5_138,2,7.282493,10.9897,14.49077,19.49544,24.0258,22.76816,19.79113,33.53941,53.2476,57.25726,59.94207,68.15983,64.5218,62.84672,60.84,54.83377,53.22532,47.14686,1.879928,3.14652,4.091725,5.23554,6.177819,5.9607,5.27698,7.381268,8.471773,8.309437,8.329934,7.70531,7.028549,7.053199,7.041157,6.650604,6.691683,6.732408
X1_1315,2,8.227118,12.46798,16.29573,21.43945,26.33284,25.07324,20.87437,36.73133,57.93015,62.11297,64.46952,72.76333,68.02165,66.57883,63.48109,56.9971,55.77145,48.70412,2.091489,3.628542,4.614077,5.643831,6.398624,6.217917,5.378112,6.831316,7.346066,7.104092,7.0298,6.364817,6.153872,6.265833,6.192477,5.970327,6.07582,6.168745
X2_1315,2,8.438951,12.97221,16.97058,22.32103,27.53012,26.22345,21.71383,38.2273,60.77424,64.97475,67.02406,74.12028,69.16146,67.8194,64.81255,58.39867,57.23936,50.31234,2.093609,3.592593,4.573343,5.599426,6.359672,6.181935,5.384177,6.649873,6.749433,6.534195,6.463156,6.228333,6.251824,6.379866,6.298573,6.053166,6.173397,6.271484
X3_1315,2,8.485703,12.85331,16.80625,22.08841,27.13425,25.83733,21.50681,37.60489,59.09305,63.30322,65.43368,73.3493,68.84763,67.43317,64.38506,57.92675,56.7521,49.80854,2.01505,3.493934,4.433884,5.400537,6.086827,5.92835,5.183876,6.440536,6.720241,6.518578,6.41224,6.019099,5.967628,6.070279,5.995675,5.746677,5.861298,5.945167
X4_1315,2,8.734461,13.37901,17.40808,22.75302,27.9464,26.65936,22.24743,38.55778,60.06286,64.157,66.19973,73.56915,68.97671,67.6075,64.61346,58.22021,57.05169,50.21698,2.031029,3.43326,4.335675,5.278247,5.937706,5.784204,5.084086,6.27739,6.587777,6.443793,6.393246,6.22052,6.142711,6.229793,6.129265,5.832806,5.930771,5.998086
X5_1315,2,8.161454,12.48248,16.33435,21.503,26.57517,25.30809,20.95106,37.02165,59.65433,63.96086,65.97855,73.0425,68.28551,66.96797,64.06973,57.76524,56.53351,49.50224,2.10912,3.628243,4.621021,5.699135,6.499481,6.309159,5.468142,6.946603,7.223158,7.02387,6.969263,6.780173,6.669867,6.769044,6.683175,6.395801,6.505582,6.574566
X1_1325,2,7.300681,10.24817,13.35068,17.84666,22.13676,20.92805,16.77619,31.65875,54.8763,59.23235,61.40388,69.3863,65.04289,63.53071,60.63296,54.70094,53.49557,46.96379,1.604275,2.683241,3.520937,4.465728,5.201013,5.032684,4.195636,5.862844,6.573956,6.393565,6.31756,5.723867,5.352259,5.42362,5.380651,5.253572,5.361824,5.496754
X2_1325,2,7.691467,11.29238,14.79847,19.66516,24.10947,22.92641,18.76162,34.10871,55.92603,60.22592,62.55539,71.50631,66.69891,65.20512,62.25629,56.24199,55.07599,48.55325,1.694598,2.80962,3.648754,4.590184,5.332145,5.147471,4.356997,5.978318,6.82006,6.663394,6.583929,5.963346,5.532083,5.592791,5.528033,5.349564,5.447745,5.518665
X3_1325,2,7.627025,10.63206,13.87562,18.75875,22.48765,21.21631,17.31845,30.15232,50.75609,55.1445,57.41274,67.01102,65.73724,64.31767,61.38571,55.42773,54.27567,47.80359,1.402888,2.394922,3.119899,3.903987,4.465911,4.354698,3.723606,5.527143,6.796087,6.667331,6.640002,5.795952,4.224664,4.274811,4.225909,4.134997,4.225636,4.362967
X4_1325,2,8.166511,11.82126,15.36434,20.23112,24.68174,23.47962,19.27268,34.65691,56.23264,60.53426,62.8657,71.77823,67.35463,65.88771,62.85289,56.67158,55.49203,48.81498,1.51256,2.496,3.197537,3.953776,4.541987,4.413022,3.794474,5.188265,5.762657,5.607032,5.552868,5.061518,4.473195,4.548243,4.510687,4.422365,4.519982,4.666332
X5_1325,2,8.023641,11.50507,15.00051,20.00873,24.29692,23.01392,18.93926,32.85577,53.63359,57.90572,60.08095,69.00394,66.89139,65.47467,62.49243,56.2057,54.98282,48.08232,1.425497,2.330678,3.00698,3.723533,4.267031,4.165794,3.580722,4.944479,5.781632,5.644082,5.551568,4.792945,4.160249,4.227891,4.19314,4.116532,4.222126,4.369212
